ARMET,7.2507,7.65833,7.33536,7.14878,7.25532211,7.62068211,7.15151211,7.16463211,7.29891,7.33359,8.20121,7.32741,7.29874,7.65019,7.52846,7.305,7.25106,7.41795,7.44108,7.36045,7.68229,7.8632,7.75764,7.32153,7.04637,7.72871,7.57455,7.26762,7.43623,7.48885,7.30678,7.33173,7.62608,7.42211,7.61231,7.62741,7.34019,7.94869,7.63414,6.98413,7.07701,7.5267,7.83616,7.49691,7.41474,7.556,7.26653,7.22371,7.09790211,7.05881211,7.34755211,7.00315211,7.2327,7.76477,7.56144,6.6021,7.19277,6.93263,7.37634,7.38451,5.92943,7.25415,7.21821,6.92264,7.28609211,7.61416211,7.26776211,7.35462211,7.34193211,7.59452211,6.99168211,7.35480211,7.44137,7.8021,7.01901,6.84168,7.28595,7.27752,6.93326,6.99675,7.45775211,8.08239211,7.35217211,7.00211211,7.20887,7.00877,7.55492,6.56334,6.87102,7.50598,7.44807,7.55775,7.39737,7.70431,7.11625,7.238,7.26994,8.11875,7.59208,6.69976,7.3287,7.59568,6.85632,7.40836,6.9989,7.15831,7.20894,6.98582,7.32562,7.40211,7.35952,7.25293,7.13957,5.64449,7.20485,6.85561,7.5915,8.14217,7.06223,7.45812,7.03957,7.6783,7.36435,7.43376,7.21038,7.87699,7.28182,7.06712,7.3734,7.08472,7.52689,7.33766,7.24435,8.00929,7.49101,7.56662,7.10858211,7.60437211,7.20922211,7.18724211,7.09372211,7.43711211,6.93546211,7.18645211,7.54313211,7.67049211,7.81721211,7.54060211,7.43947211,7.44595211,7.25434211,7.36641211,7.19702211,7.23430211,6.70045211,7.12575211,6.82214211,7.19551211,6.86438211,6.64789211,7.43508211,7.77574211,7.51446211,7.52435211,7.67346211,7.61021211,7.27928211,7.40101211,7.37755211,7.38745211,7.75300211,7.53681211,7.39344211,8.04918211,7.77120211,7.44318211,7.79172211,7.98837211,7.40003211,7.50582211,7.71381211,8.12053211,7.47621211,7.44621211,7.29936211,7.17033211,7.44822211,7.72850211,7.05829211,7.64655211,6.98785211,6.88632211
ARNTL,4.7047,5.00919,4.63313,4.49852,5.248964214,5.227694214,5.025284214,5.297084214,4.8267,5.41816,5.27662,5.32651,4.71133,5.43954,5.08453,5.34321,4.98727,5.90985,5.20389,5.43527,5.0976,5.38965,5.13912,5.10993,4.86984,4.98949,5.39293,5.06846,4.63269,5.17482,4.6285,4.62901,5.04089,5.40374,5.01055,4.90921,4.81787,5.02475,5.14487,4.95323,4.41066,5.14233,4.57077,4.96153,4.42031,5.4111,4.91606,4.72719,5.289604214,5.213574214,5.302934214,5.153874214,5.1173,5.02709,4.52186,5.05746,5.2041,5.29391,4.7406,5.56908,4.86163,5.20858,5.53186,5.37259,5.118354214,5.091894214,5.460804214,5.040864214,5.012464214,5.539824214,4.860324214,5.712034214,5.22204,5.46351,5.33022,5.40508,4.75567,4.93865,4.84009,4.81465,4.934614214,5.339164214,5.445354214,5.063194214,5.17602,5.04532,4.56457,4.52297,4.93447,4.80311,4.85226,5.21263,5.43637,5.50975,4.98442,4.49753,4.55204,5.50438,5.30113,4.52252,4.71266,4.79372,5.08465,4.63953,5.42473,5.14418,5.53428,5.33521,4.90017,5.68761,5.1326,5.53223,4.98021,4.99681,4.96282,4.84097,4.55546,4.63985,4.82029,4.67337,5.07468,5.89906,5.43353,5.76119,5.12852,5.22659,5.45283,5.33169,4.86452,5.46175,5.47642,4.99473,5.05604,5.29499,5.1517,5.29456,5.416694214,5.453754214,4.952754214,5.142894214,4.874824214,5.156864214,4.902484214,5.280464214,5.354984214,5.531574214,4.849884214,5.265804214,4.392104214,5.130494214,5.243764214,5.156694214,5.124564214,5.044694214,4.404424214,4.999074214,4.953054214,5.336834214,5.577164214,4.526214214,5.126284214,4.871084214,5.523164214,5.221734214,5.175034214,5.435674214,5.213014214,4.730794214,5.356884214,5.309564214,4.762054214,5.484564214,4.545634214,5.207664214,5.331474214,4.910124214,4.849694214,5.467914214,4.660534214,4.841854214,4.969934214,5.557404214,5.346714214,4.824374214,4.987824214,5.278144214,4.586284214,4.769564214,5.275924214,5.472984214,4.623834214,5.161034214
ARRB1,7.60084,7.41076,8.03348,7.73487,7.519448545,7.331378545,7.433618545,7.496668545,7.29159,7.5309,7.69414,7.41455,7.42241,7.48034,7.76891,7.76023,7.43809,7.28939,7.10818,7.53599,7.66885,7.51652,7.1545,7.547,7.01363,7.17011,7.64217,7.39219,7.40333,7.16617,7.17345,7.78558,7.29585,6.71675,7.52641,7.214,7.56792,7.31875,7.65408,7.36728,6.3727,7.47278,7.5072,7.30392,6.56851,7.22861,7.48632,7.06822,7.689148545,7.599858545,7.432108545,7.572818545,7.14616,6.8945,7.13735,5.81002,6.8076,5.72757,6.28292,7.64418,6.73615,7.74036,8.30475,8.30959,7.621048545,7.434708545,7.381408545,7.368768545,7.179488545,7.116948545,7.276158545,7.211508545,7.07959,7.19608,7.37788,7.42697,8.91297,7.14825,7.97717,6.20258,7.510918545,7.417178545,7.079048545,7.489978545,7.27553,7.01408,6.66159,6.25186,6.8977,5.95661,6.84101,7.66414,6.91502,7.15604,6.77292,6.61528,8.13397,7.82342,8.16778,7.83583,6.21334,7.2157,7.42533,7.37684,7.29291,7.06776,7.70058,7.39469,7.66958,7.31127,7.35736,7.84262,7.03656,4.54145,7.46882,7.94817,7.65635,7.44625,6.28559,7.66495,7.37205,8.02503,8.00246,8.42924,7.55728,7.68527,7.1532,7.80758,6.81994,8.37523,7.87674,7.94607,7.60781,7.98347,8.45523,8.15844,7.629478545,7.371648545,7.495708545,7.669808545,7.438608545,7.037938545,7.360918545,7.361218545,7.578288545,7.400918545,6.719178545,7.512638545,6.628398545,7.374918545,7.470648545,7.265928545,7.259318545,7.683668545,7.503958545,7.252388545,7.375308545,7.184308545,7.107438545,7.504338545,7.472368545,7.300578545,7.314778545,7.652698545,7.595888545,7.387488545,7.359608545,7.230078545,7.651948545,6.547848545,6.528568545,6.504108545,6.497278545,6.477408545,6.795378545,6.535168545,5.958598545,6.863698545,6.979328545,6.772788545,6.912518545,7.320488545,7.746728545,7.194518545,7.567328545,7.364708545,7.280738545,7.229508545,7.369978545,7.167698545,7.143298545,7.190528545
ASAH3L,4.71456,4.24804,4.69232,4.53674,4.563554796,4.389614796,5.414654796,4.394594796,4.60744,4.47109,4.56659,4.22328,5.90039,4.66069,5.68815,5.65846,5.30486,4.91404,5.09248,4.66175,5.14783,4.85598,5.29112,5.11948,4.95133,4.6246,5.36955,4.5491,4.53448,4.41332,5.55637,5.67832,4.39195,4.6589,5.10107,4.73683,5.23142,5.23293,6.03666,5.35835,4.81871,4.31115,5.75388,4.64995,5.00826,5.74832,5.56533,5.17452,5.230934796,5.547904796,5.127284796,5.333684796,4.93184,4.66155,5.20754,4.58885,5.80516,4.82604,5.33725,5.5133,4.30157,4.89254,6.61443,6.02235,5.157754796,5.309694796,5.076544796,4.681574796,4.924724796,4.404714796,4.835574796,4.308684796,4.33196,4.39304,4.70736,4.43857,4.85995,5.54042,5.54722,4.84409,4.887364796,4.626724796,5.732344796,5.912864796,5.14489,4.7853,5.60339,5.5644,4.94819,5.02911,5.53152,5.06968,4.35934,4.32879,5.36607,5.17883,5.21404,4.38387,5.18536,5.61321,4.53902,4.6352,5.36701,4.91504,5.30349,4.54997,4.86909,4.46143,4.46387,4.09561,4.80355,4.98429,4.65252,4.8517,5.11305,4.96567,5.39967,5.13245,5.08978,5.26284,4.87247,4.37194,5.16636,5.02038,5.11623,4.82111,5.89686,5.0855,4.51296,4.57376,5.32381,4.63918,4.80345,5.14214,5.67189,5.29953,4.924244796,4.681094796,6.286314796,5.345944796,6.142874796,5.228354796,5.921914796,6.029074796,4.508914796,4.738274796,4.916594796,4.459984796,5.114824796,4.979884796,6.240434796,5.392644796,6.034934796,6.193594796,6.857034796,5.024584796,5.568204796,4.373754796,5.339364796,5.578334796,4.616304796,4.200574796,5.185744796,5.441324796,4.521414796,4.007014796,4.573604796,4.883524796,4.416964796,4.766354796,5.013034796,4.723664796,4.481124796,4.237954796,5.287764796,4.491184796,5.632814796,4.379894796,5.760204796,4.996154796,5.270694796,4.590274796,5.459074796,4.916654796,4.569344796,4.695114796,5.320404796,4.078604796,4.958534796,4.901864796,5.187514796,4.739174796
ASB1,5.96747,6.19036,6.27066,6.02827,5.831241415,5.739471415,6.004461415,5.742341415,5.98341,6.18721,6.04651,5.77813,6.11825,6.04054,5.89054,5.86838,5.49912,5.44726,5.67553,5.72511,5.99719,6.0525,5.73204,5.83154,5.52342,5.7031,6.0087,5.72605,5.8283,5.77374,6.01488,5.76206,6.17474,6.01595,5.94857,5.89579,5.74469,5.97782,5.82857,5.63524,6.04494,6.15809,5.91955,5.81327,5.54256,5.85375,5.53766,5.18137,5.752881415,5.568571415,5.909001415,5.815081415,5.71492,5.78823,5.81245,4.88101,5.63137,5.40722,5.08433,5.44639,4.58476,5.89974,5.50717,5.67372,5.708411415,5.766541415,5.521421415,5.642021415,5.894651415,5.976881415,5.929101415,5.821661415,5.71255,5.43831,5.81258,5.55097,5.41528,5.71803,5.53413,4.5233,5.851451415,5.841751415,5.690841415,5.545001415,5.5436,5.4245,5.19695,5.14417,5.58151,5.91732,5.84928,5.54759,6.24911,6.0105,5.6487,5.68875,5.4139,5.94988,5.66117,5.61791,4.67486,5.67368,5.79797,5.77351,5.54122,5.94173,5.85068,5.83041,5.48688,5.88922,5.63975,5.60791,4.74504,5.0655,5.27782,5.21507,5.71415,5.84045,5.41867,5.40629,5.22987,5.82761,5.47993,5.68441,5.79593,5.82982,5.34893,5.492,5.90433,5.36101,5.84475,5.7664,5.38678,6.13194,5.53275,5.41147,5.716731415,5.760581415,5.612231415,5.686611415,5.656461415,5.908011415,5.543161415,5.384601415,5.635891415,5.922771415,5.719331415,5.806351415,5.777501415,5.690781415,5.456801415,5.620211415,5.682301415,5.591931415,5.694141415,5.481091415,5.363051415,5.810201415,5.661421415,5.789151415,5.795101415,5.827991415,5.762811415,5.655851415,5.758931415,5.657651415,5.780131415,5.728991415,5.616011415,5.658721415,5.893181415,5.750161415,5.866191415,5.680901415,5.531101415,5.715531415,5.373901415,5.797731415,5.728921415,5.724251415,5.587021415,5.758691415,5.542591415,5.552861415,5.603421415,5.743941415,5.407281415,5.749861415,5.747031415,5.634121415,5.959661415,5.693441415
ASGR2,7.14962,7.41297,8.05147,7.21991,7.392232419,7.821122419,7.437362419,7.283742419,7.02318,7.84398,7.29439,6.92426,6.65664,8.13044,7.7826,7.67656,6.97341,7.23633,7.23385,7.0176,7.48988,7.45544,6.78014,7.5573,6.73594,7.53558,7.6901,7.01383,7.0528,7.10859,7.2365,7.08969,7.23852,6.86596,7.47026,7.15727,6.50325,7.09486,7.2778,6.18984,5.76699,7.42389,7.173,6.72331,7.15016,7.39134,7.54692,6.46675,7.493082419,7.090532419,7.698222419,7.550302419,6.63498,6.85086,7.30239,6.07999,6.48078,6.04808,6.1408,6.78377,5.90376,7.59285,7.22185,6.74738,6.616522419,7.017542419,7.083912419,6.498182419,8.078202419,8.294162419,7.974052419,7.602542419,6.91633,7.72802,7.51956,7.77346,6.76711,8.08129,7.49806,5.51705,7.124692419,7.554322419,6.910012419,6.683922419,6.93138,6.83709,6.65751,6.4849,6.71442,6.96988,6.81283,7.24075,7.58351,7.27085,7.11631,6.55265,7.42377,7.68127,7.64253,7.58202,6.34804,7.66066,7.37661,7.00078,6.60526,6.98092,7.16512,6.82994,7.12201,7.09706,6.92037,7.42295,6.22309,4.90203,6.8136,6.57565,7.31924,7.66095,6.30309,6.96229,6.27136,7.39175,6.98148,7.1415,7.11201,7.07873,6.49909,6.52452,6.63439,7.38892,6.8536,6.71688,6.45791,7.36665,7.38161,6.90129,7.317292419,7.993572419,7.263932419,7.268042419,7.342542419,7.522942419,7.066142419,6.753112419,6.413142419,6.815262419,5.724702419,6.379452419,6.449792419,7.482452419,6.780122419,6.447332419,6.250662419,6.966372419,5.050392419,6.281272419,6.941352419,7.605582419,6.984282419,6.533522419,7.030422419,7.776322419,7.374232419,7.201372419,7.039012419,7.704752419,6.826872419,7.114252419,7.729492419,6.307922419,6.908032419,6.398382419,6.446722419,7.011962419,6.939322419,6.586732419,5.452942419,6.354912419,5.699962419,5.773592419,5.642482419,7.171522419,6.713142419,6.831432419,7.448352419,7.888802419,7.568022419,7.206792419,7.036862419,7.553182419,7.410362419,6.787992419
ASPH,6.70852,7.53439,6.2843,6.38511,6.449882451,7.232782451,6.599842451,6.425222451,6.29613,7.3944,6.79871,6.70468,7.32576,7.6421,6.98237,6.8891,6.85501,7.34578,6.68641,6.68191,6.89116,7.20698,7.2586,6.60581,6.7526,7.08579,6.71072,6.72434,6.74209,7.41278,7.56268,6.76928,6.50337,7.57134,6.86126,6.45167,6.30809,7.25532,6.64288,6.63475,5.76535,7.59457,6.81819,6.72057,6.42603,7.50715,7.16519,6.60414,6.807272451,7.084392451,7.351322451,6.975232451,6.86036,7.0907,6.79344,5.79785,7.57538,7.80642,6.68273,7.01764,5.61933,7.15617,6.66696,6.44774,6.587442451,7.012542451,6.855462451,6.331002451,6.662342451,7.249202451,6.472402451,7.469972451,7.33789,7.23062,7.0987,8.05107,7.18291,7.01554,7.13531,6.41026,6.622042451,7.443902451,7.318002451,6.741032451,6.82035,7.3404,7.18117,5.6482,6.35433,7.66768,6.11758,7.43852,7.72965,7.68478,6.3752,6.11774,6.43072,7.6006,6.95634,6.23276,6.21741,6.77142,6.65674,6.26612,7.19073,7.24597,6.89836,7.14377,7.03742,7.29034,6.86791,7.09505,6.95811,4.72226,7.2959,6.70083,6.62215,7.51093,7.26101,6.81597,6.69544,7.51331,6.73534,6.50922,6.72107,7.40816,6.69306,6.76922,7.01789,7.15823,6.82385,6.66761,6.45191,7.03515,6.3823,6.6374,6.958412451,7.482542451,6.880772451,6.639642451,6.935292451,7.618902451,6.759132451,6.895002451,6.621162451,7.184392451,7.142352451,6.442852451,7.105482451,7.222882451,7.219722451,7.090142451,6.855582451,7.235442451,7.148242451,6.815802451,6.591992451,7.496642451,7.524722451,6.805772451,6.418122451,6.565072451,6.743292451,6.638862451,6.542932451,7.053682451,6.608842451,6.342862451,6.502952451,7.691512451,6.660242451,7.054982451,6.184162451,7.304862451,7.483152451,6.972952451,7.105122451,7.619012451,7.301702451,7.230862451,7.316822451,7.388832451,6.846302451,6.300422451,6.672682451,7.321822451,7.312252451,6.474452451,6.397032451,7.789792451,6.495672451,6.260662451
ATF4,8.50274,8.08248,8.10283,8.25693,8.059212037,7.853692037,8.491912037,8.282642037,8.85828,8.2541,8.63602,8.28205,8.89885,8.77936,8.56245,8.72332,8.57293,8.5814,8.26549,8.60021,8.60549,8.54093,8.61458,8.56978,8.24278,8.08237,8.76447,8.57465,8.84327,8.32776,8.60116,8.84677,8.06726,8.04601,8.29218,8.34496,8.32836,8.18505,8.6975,8.59441,7.44822,8.18631,8.49057,8.41243,7.61598,8.28557,8.36633,7.63798,8.472502037,8.540482037,8.623182037,8.401562037,7.93251,7.27499,7.98502,6.22586,8.31516,5.94371,7.7939,8.47202,7.03755,8.38435,8.91935,8.76115,8.122012037,8.137832037,8.027652037,7.917682037,8.132902037,8.025312037,8.261672037,7.602252037,7.78106,7.45925,8.47879,8.33946,7.7046,8.11227,8.37744,7.07699,7.920802037,7.711542037,8.141482037,8.341332037,7.81286,7.65194,7.45724,7.20541,7.15519,7.10226,7.53647,8.46228,7.60322,7.58681,7.33704,7.00317,8.69875,8.10503,8.86958,8.93324,7.19517,7.50241,7.63542,7.44487,7.94555,7.84191,8.5639,7.83055,7.76077,7.88739,7.72938,8.01349,7.67172,5.37312,8.44019,7.83274,8.15524,8.08539,7.17716,7.84053,7.76806,7.9269,8.82901,8.52749,8.01262,7.76645,7.94973,8.23403,7.52482,8.38137,8.54709,8.06363,8.38909,8.15936,8.9976,9.06439,8.253792037,7.928572037,8.643782037,8.386762037,8.204022037,7.944362037,8.293382037,8.352982037,7.934922037,7.726732037,7.972932037,7.843032037,8.083802037,7.729402037,8.452082037,8.077712037,8.480772037,8.786902037,8.645752037,8.134772037,7.863852037,7.906552037,8.304432037,8.401002037,8.297522037,7.737562037,8.174072037,8.478042037,7.836272037,7.744722037,7.824242037,8.425312037,7.936662037,7.464502037,7.645102037,7.725532037,7.144492037,7.294002037,7.904842037,6.864452037,7.687552037,7.165162037,8.516262037,7.984252037,8.156992037,7.855792037,8.191132037,8.143722037,8.088052037,8.063822037,8.165312037,7.894872037,8.364072037,7.939992037,7.908972037,8.323292037
ATG4A,5.53163,5.68955,5.23645,5.33598,5.513800963,5.538440963,5.489000963,5.224670963,4.68883,5.62591,5.84523,5.42523,4.49674,5.59398,5.64907,5.592,5.62191,5.14626,5.46155,5.22443,5.26597,5.45225,5.38108,5.12661,5.80459,5.70061,5.28563,5.20469,5.06495,5.76191,5.36564,4.61481,5.52745,5.82856,5.65533,5.49824,4.95639,5.77774,5.32163,5.04916,4.97896,6.00829,5.06522,5.6635,5.33912,5.0473,5.07142,5.33407,5.618410963,5.730950963,5.642120963,5.419050963,5.44618,5.34613,5.53793,4.76934,5.39254,4.87504,5.26215,5.49165,4.74153,5.16528,5.28451,4.92991,5.676530963,5.514700963,5.286850963,5.368230963,5.448980963,5.766530963,5.646270963,5.347110963,5.4787,5.50702,5.21136,5.42619,5.26192,5.48848,5.1232,4.9293,5.458970963,5.886120963,5.424900963,4.778400963,5.135,5.44948,5.0166,5.12684,5.34126,5.52219,5.35748,5.30036,5.58365,5.98726,5.11011,4.84899,4.98358,5.82027,5.40109,4.92244,5.09199,5.39923,5.12135,5.1983,5.45097,5.92376,5.66618,4.80316,5.85515,5.42112,5.64576,5.48724,5.08352,4.9204,5.51754,5.43062,5.69958,4.91797,5.67798,5.724,5.19997,5.83786,5.52712,5.45194,5.34101,5.96194,5.35863,5.6058,5.58171,5.31373,5.56539,5.51956,4.95088,5.77582,5.11238,5.35443,5.469340963,5.531790963,5.382550963,5.568990963,5.496080963,5.380200963,4.923420963,4.697570963,5.395180963,5.285330963,5.542330963,5.473210963,4.889310963,5.514860963,5.348920963,5.283210963,5.377820963,5.041620963,5.259620963,5.496240963,4.763570963,5.279140963,4.613210963,4.785240963,5.273280963,4.753480963,5.051280963,5.192460963,5.131840963,5.243410963,4.810710963,4.718160963,5.277480963,5.186720963,5.170690963,5.558770963,4.806000963,5.616420963,5.348800963,5.210170963,4.673170963,5.444650963,4.654790963,5.165110963,5.533020963,6.047960963,5.659530963,5.031960963,5.674990963,5.709430963,5.471230963,6.006860963,5.250950963,5.334600963,4.855590963,4.839650963
ATG9A /// ABCB6,4.97893,4.94758,5.17268,5.06461,4.952157886,5.022107886,5.000957886,4.860687886,4.97682,4.99851,5.14112,4.97945,5.03094,5.2452,5.17653,5.19441,4.85978,4.98432,5.06986,5.06971,5.12325,5.07118,5.22814,5.15675,4.99202,5.03442,5.13165,5.09096,5.12905,4.9073,5.07244,5.13811,4.92135,5.00548,5.11436,4.93952,5.072,5.1431,5.23332,4.71614,4.94429,4.91133,5.01337,4.84365,4.76815,4.9334,4.9902,4.79092,5.151967886,5.140377886,5.186847886,5.220827886,4.78316,4.90003,5.06372,4.89491,4.85996,4.91182,4.65239,5.16803,5.10031,5.2813,5.45516,5.25881,4.869417886,5.122337886,5.100347886,4.980257886,4.963347886,5.032597886,5.044397886,4.948467886,4.89797,4.77013,4.91409,5.03829,5.0802,5.01168,5.22403,4.81122,4.931837886,5.119517886,5.086957886,4.997257886,4.99474,4.83809,4.89593,4.52083,4.84088,4.91266,5.06015,5.22744,4.90522,4.92838,5.15956,5.04126,5.17883,5.11047,5.211,5.09175,4.71733,5.10876,5.13384,4.96127,4.92593,5.06576,5.1966,4.90817,4.96787,5.11095,5.2554,4.94635,4.6168,4.95039,5.10578,5.01838,5.04102,5.29655,4.52095,5.07876,4.90792,5.16241,5.09171,5.11286,5.05952,5.11096,5.1563,4.98563,4.87329,5.45344,5.087,5.01335,4.71562,5.17961,5.42232,5.30733,5.124717886,5.303407886,5.769957886,5.214577886,5.038497886,5.000287886,5.102927886,4.782427886,5.067967886,5.003447886,5.045167886,4.995797886,4.764997886,4.854087886,5.229087886,4.945867886,4.988437886,5.342617886,5.500997886,5.127077886,4.871987886,5.113377886,5.221707886,4.995357886,4.961507886,5.122007886,5.188557886,5.127627886,5.181607886,5.083947886,5.033847886,4.941417886,4.984137886,4.837267886,4.801407886,4.710507886,4.961347886,4.726247886,4.941597886,4.845987886,4.730897886,4.725007886,4.885127886,4.912827886,4.686117886,5.065517886,5.094517886,5.149077886,4.907687886,5.007707886,5.083527886,4.780587886,5.033007886,5.030627886,5.128757886,5.173357886
ATIC,6.66067,5.94569,5.59018,6.1869,6.431765605,6.175775605,6.069285605,6.549335605,5.92407,6.77539,6.94765,6.69187,6.04999,6.91246,6.99463,7.15717,6.3554,6.0815,6.14567,6.58439,6.51088,6.21494,6.22837,6.28744,6.56951,6.13661,6.2569,6.26521,6.27137,6.33522,6.15828,5.97777,6.09285,6.3878,5.963,6.36017,5.85056,5.90657,6.26624,4.99985,5.50865,6.35674,6.07433,6.21725,6.34812,5.65134,5.7959,5.47841,6.416515605,6.213965605,5.886535605,6.091025605,6.2781,5.649,5.86655,5.06638,5.73449,4.89711,5.43901,6.37311,5.57115,5.71225,5.90663,5.92109,6.360475605,5.658375605,5.824765605,6.020295605,6.342845605,5.875845605,6.312005605,6.214275605,6.63449,6.19565,5.81311,6.16064,5.70237,5.15417,6.35124,4.89756,6.474725605,6.413305605,5.494225605,6.108935605,6.19673,6.42022,5.78868,5.83139,5.93935,5.17899,5.79698,5.98877,6.58408,6.9497,5.90755,5.83253,5.19036,5.59262,5.71089,5.48622,6.64293,6.19181,6.11567,6.76535,5.53189,5.70618,5.94532,5.59163,6.84866,6.27646,6.46621,7.17715,6.74931,5.01467,6.3736,6.39911,6.38349,5.94655,5.65598,5.92011,6.44582,6.46203,6.55594,6.75668,6.56175,6.05154,5.45994,6.55204,6.35891,5.44842,6.12097,6.47376,5.66708,6.01143,5.66972,6.03875,6.344135605,6.103075605,5.807535605,6.372795605,6.233305605,5.886395605,5.953705605,6.091735605,6.199805605,5.793555605,5.822415605,6.573535605,5.561705605,6.312805605,6.149415605,6.015405605,6.028855605,5.993015605,5.231875605,6.086985605,6.221215605,5.687195605,5.097245605,5.593195605,6.057115605,5.509995605,5.787185605,6.093205605,6.038225605,5.910315605,5.682985605,5.765545605,6.117285605,5.441465605,5.658855605,5.720005605,6.251865605,6.608725605,6.337825605,6.218625605,5.973105605,5.760525605,5.638905605,5.723285605,6.022275605,5.946565605,5.773645605,5.615705605,5.999235605,5.268135605,5.983305605,6.708675605,5.931885605,5.779965605,5.370065605,5.674495605
ATL3 /// ATLA3_HUMAN,6.36441,6.22847,5.80152,5.97714,6.418159064,6.574829064,6.166539064,6.094489064,5.37453,6.5408,6.28673,6.0395,5.78855,6.56154,6.34111,6.36649,5.93327,5.91618,6.06226,5.76812,6.04729,6.10232,6.06459,5.60288,6.13799,6.04972,6.16341,5.64318,5.61617,6.2546,6.20022,6.12179,5.91907,6.3976,6.1246,6.04212,5.34394,6.08998,5.64061,5.1339,5.03447,6.4501,5.32692,5.66421,5.92773,6.01318,5.72961,5.9638,6.096229064,6.404959064,6.196259064,6.350519064,5.97145,6.02613,6.15178,5.03107,5.13187,5.08958,5.29464,6.20404,5.04254,5.96249,6.55419,5.95054,6.417659064,6.220829064,6.167639064,6.007239064,6.220099064,6.294969064,5.764619064,6.082319064,6.31841,6.7046,5.96987,5.72046,6.29472,6.235,6.25978,5.07835,6.302709064,6.676989064,6.013729064,6.032239064,5.90774,5.90126,5.53846,5.35658,6.31733,5.42848,6.16183,5.93548,6.49766,7.03453,5.896,5.70264,6.23776,6.99872,6.64025,6.44696,5.33154,6.51622,5.85718,6.38077,6.42082,6.11284,5.87773,6.11584,6.23994,6.60713,5.8954,6.47637,5.88092,5.11815,6.29033,5.96965,6.57429,6.83398,6.23885,6.61579,6.03775,6.68514,6.37644,6.63059,6.27003,6.65525,5.71397,6.25295,6.20073,6.72928,6.37311,6.51597,6.02846,6.77167,6.48061,6.49931,6.402339064,6.452249064,5.937709064,6.358789064,6.475269064,6.387619064,6.050589064,5.913919064,6.221279064,6.287789064,6.034279064,6.390189064,5.611949064,6.527949064,6.200489064,6.191169064,5.730989064,5.850319064,5.987979064,6.222159064,5.897629064,6.156729064,5.399829064,5.497939064,6.034399064,5.495019064,5.871769064,5.857749064,5.930169064,6.036119064,5.560139064,5.404099064,5.882699064,5.673999064,5.417919064,5.698559064,5.189619064,6.072309064,5.877979064,5.500629064,5.765289064,6.069019064,5.409769064,5.854419064,6.176579064,6.536599064,6.530069064,5.859529064,6.008839064,6.126539064,6.006899064,6.061199064,5.713809064,5.833929064,5.280139064,4.996719064
ATP10A,4.4675,4.0611,4.44269,4.33052,4.118355207,3.849505207,4.107615207,4.272925207,4.32662,4.18591,4.21753,4.55959,4.05818,3.89233,4.10547,4.08505,4.34628,4.54664,4.4789,4.55744,4.6048,4.29026,4.17724,4.60742,4.49915,3.88924,4.24812,4.04969,4.16209,4.06067,4.02254,4.2305,3.82646,4.03174,4.03537,4.30721,4.62815,4.35372,4.80588,4.33516,4.34884,3.93519,4.04213,4.27384,4.14099,4.10638,3.83263,4.25071,4.456415207,4.174655207,4.203675207,4.291335207,4.36488,4.27134,4.15066,4.45683,4.29974,4.42555,4.35212,4.15161,4.54543,4.17529,4.26898,4.46418,4.107935207,4.076345207,4.069085207,4.197235207,4.264345207,4.037725207,4.293715207,4.121925207,4.20078,4.04113,4.04827,4.13942,4.07453,3.81975,4.06144,4.39904,4.393565207,4.100065207,4.044775207,4.208705207,4.21623,4.16545,4.20594,4.38256,4.2194,4.10921,4.30837,4.18767,3.93089,4.08523,4.31185,4.37772,4.10906,3.95773,4.01989,4.21595,4.07276,4.27295,4.15657,4.29155,4.13567,4.18835,4.05829,4.37133,4.02212,3.85181,3.98881,4.15085,4.2188,4.88563,4.09562,4.23392,4.3099,4.15387,4.16614,4.14052,4.05243,4.07317,4.36781,4.50615,4.12431,4.00979,4.20668,4.29242,4.21216,4.2397,4.11378,4.43852,3.92051,4.26316,4.37459,4.33921,4.242915207,4.097555207,4.116845207,4.313765207,4.250805207,3.784185207,4.291025207,4.289605207,4.290385207,4.078975207,4.303365207,4.313215207,4.344445207,4.520535207,4.580765207,4.515365207,4.867855207,4.067545207,4.187135207,4.598515207,4.300705207,4.036915207,4.047625207,4.234745207,4.395215207,4.437545207,4.134905207,4.174395207,4.212515207,4.027515207,4.238975207,4.352075207,4.275745207,4.347075207,4.341105207,4.250635207,4.328865207,4.065455207,3.861115207,4.201585207,4.386355207,4.073485207,4.259415207,4.092915207,4.064685207,4.179845207,3.926675207,4.276405207,4.614225207,4.116055207,4.146745207,4.658845207,4.183685207,4.060385207,4.264725207,4.286175207
